,Stock,Day,Month,Year,Open,High,Low,Close
431,EA,01,Jun,2021,142.169998,144.149994,142.169998,143.619995
432,EA,02,Jun,2021,143.690002,143.860001,140.929993,141.399994
433,EA,03,Jun,2021,140.889999,142.550003,140.649994,141.990005
434,EA,04,Jun,2021,,,,
435,EA,07,Jun,2021,144.740005,145.960007,144.050003,145.720001
436,EA,08,Jun,2021,146.449997,147.259995,145.199997,145.500000
437,EA,09,Jun,2021,146.279999,147.440002,145.570007,145.820007
438,EA,10,Jun,2021,146.360001,146.399994,142.309998,145.660004
439,EA,11,Jun,2021,145.229996,146.759995,144.979996,146.389999
440,EA,14,Jun,2021,146.660004,148.740005,146.149994,148.550003
441,EA,15,Jun,2021,148.919998,148.929993,144.309998,144.800003
442,EA,16,Jun,2021,,,,
443,EA,17,Jun,2021,142.139999,143.550003,140.669998,141.929993
444,EA,18,Jun,2021,142.000000,142.639999,139.919998,141.119995
445,EA,21,Jun,2021,139.380005,142.089996,138.789993,140.960007
446,EA,22,Jun,2021,141.169998,141.660004,140.070007,140.860001
447,EA,23,Jun,2021,140.919998,141.669998,138.229996,138.619995
448,EA,24,Jun,2021,138.559998,139.500000,137.600006,138.649994
449,EA,25,Jun,2021,139.190002,139.720001,138.050003,138.589996
450,EA,28,Jun,2021,139.690002,144.470001,139.490005,142.979996
451,EA,29,Jun,2021,143.179993,144.529999,142.229996,144.100006
452,EA,30,Jun,2021,144.320007,144.639999,143.149994,143.830002
453,—,—,—,—,—,—,—,—
454,EA,01,Jul,2021,143.460007,143.820007,141.429993,142.139999
455,EA,02,Jul,2021,143.289993,143.910004,142.130005,143.410004
456,EA,06,Jul,2021,143.539993,143.789993,141.960007,143.000000
457,EA,07,Jul,2021,144.089996,144.250000,142.539993,142.949997
458,EA,08,Jul,2021,141.320007,142.380005,140.039993,140.449997
459,EA,09,Jul,2021,139.550003,141.479996,139.490005,140.990005
460,EA,12,Jul,2021,142.550003,142.550003,140.559998,141.389999
461,EA,13,Jul,2021,143.440002,145.919998,142.460007,143.250000
462,EA,14,Jul,2021,143.309998,145.000000,142.529999,143.119995
463,EA,15,Jul,2021,143.350006,144.500000,141.570007,142.660004
464,EA,16,Jul,2021,142.630005,144.009995,141.229996,143.100006
465,EA,19,Jul,2021,143.050003,145.169998,140.360001,141.240005
466,EA,20,Jul,2021,141.350006,141.990005,139.880005,141.070007
467,EA,21,Jul,2021,143.889999,143.889999,140.199997,140.720001
468,EA,22,Jul,2021,140.070007,142.460007,140.070007,142.289993
469,EA,23,Jul,2021,142.649994,145.360001,141.770004,144.990005
470,EA,26,Jul,2021,145.119995,146.009995,143.800003,145.250000
471,EA,27,Jul,2021,145.059998,145.220001,140.320007,141.929993
472,EA,28,Jul,2021,142.350006,145.169998,142.240005,143.559998
473,EA,29,Jul,2021,143.949997,144.630005,142.880005,143.380005
474,EA,30,Jul,2021,142.839996,145.399994,142.449997,143.960007
475,EA,02,Aug,2021,145.000000,145.639999,143.809998,144.110001
476,EA,03,Aug,2021,142.639999,143.320007,137.169998,139.800003
477,EA,04,Aug,2021,139.520004,141.339996,138.360001,139.910004
478,EA,05,Aug,2021,144.830002,146.500000,134.839996,136.869995
479,EA,06,Aug,2021,136.470001,137.330002,135.410004,136.339996
480,EA,09,Aug,2021,136.710007,137.839996,135.429993,136.160004
481,EA,10,Aug,2021,136.110001,137.089996,135.160004,137.029999
482,EA,11,Aug,2021,137.919998,138.449997,137.059998,138.300003
483,EA,12,Aug,2021,138.110001,139.020004,136.929993,138.990005
484,EA,13,Aug,2021,138.940002,139.399994,138.190002,138.679993
485,EA,16,Aug,2021,137.960007,140.020004,137.399994,140.000000
486,EA,17,Aug,2021,139.169998,142.160004,138.639999,141.039993
487,EA,18,Aug,2021,140.940002,141.899994,139.820007,139.990005
488,EA,19,Aug,2021,139.380005,141.410004,139.080002,140.600006
489,EA,20,Aug,2021,140.919998,141.779999,139.630005,140.169998
490,EA,23,Aug,2021,140.149994,143.500000,139.320007,142.820007
491,EA,24,Aug,2021,143.160004,144.350006,142.160004,142.570007
492,EA,25,Aug,2021,142.770004,142.770004,140.009995,141.860001
493,EA,26,Aug,2021,141.979996,142.889999,141.179993,141.470001
494,EA,27,Aug,2021,141.520004,143.320007,141.210007,142.940002
495,EA,30,Aug,2021,142.199997,144.330002,141.009995,143.289993
496,EA,31,Aug,2021,143.660004,147.130005,142.600006,145.210007
497,—,—,—,—,—,—,—,—
498,EA,01,Sep,2021,145.339996,147.000000,144.949997,146.429993
499,EA,02,Sep,2021,146.869995,147.759995,144.990005,145.399994
500,EA,03,Sep,2021,144.960007,146.949997,144.960007,146.600006
501,EA,07,Sep,2021,,,,
502,EA,08,Sep,2021,145.759995,147.539993,143.899994,144.100006
503,EA,09,Sep,2021,143.270004,144.240005,140.809998,142.309998
504,EA,10,Sep,2021,142.020004,146.929993,141.470001,145.130005
505,EA,13,Sep,2021,145.410004,146.910004,143.910004,144.679993
506,EA,14,Sep,2021,145.220001,145.940002,144.309998,145.369995
507,EA,15,Sep,2021,142.149994,142.240005,135.839996,137.039993
508,EA,16,Sep,2021,137.910004,139.699997,135.529999,135.960007
509,EA,17,Sep,2021,135.169998,135.559998,133.199997,133.880005
510,EA,20,Sep,2021,131.979996,132.529999,128.759995,130.089996
511,EA,21,Sep,2021,130.009995,130.500000,126.559998,126.760002
512,EA,22,Sep,2021,126.190002,127.620003,124.879997,126.400002
513,EA,23,Sep,2021,126.989998,129.119995,126.120003,127.889999
514,EA,24,Sep,2021,,,,
515,EA,27,Sep,2021,129.270004,132.559998,128.940002,131.979996
516,EA,28,Sep,2021,131.860001,135.000000,131.520004,133.770004
517,EA,29,Sep,2021,133.850006,139.589996,133.809998,137.940002
518,EA,30,Sep,2021,139.309998,144.130005,138.850006,142.250000
